,date,ch.kof.stringency.ag.stringency_plus,ch.kof.stringency.ai.stringency_plus,ch.kof.stringency.ar.stringency_plus,ch.kof.stringency.be.stringency_plus,ch.kof.stringency.bl.stringency_plus,ch.kof.stringency.bs.stringency_plus,ch.kof.stringency.ch.stringency_plus,ch.kof.stringency.fr.stringency_plus,ch.kof.stringency.ge.stringency_plus,ch.kof.stringency.gl.stringency_plus,ch.kof.stringency.gr.stringency_plus,ch.kof.stringency.ju.stringency_plus,ch.kof.stringency.lu.stringency_plus,ch.kof.stringency.ne.stringency_plus,ch.kof.stringency.nw.stringency_plus,ch.kof.stringency.ow.stringency_plus,ch.kof.stringency.sg.stringency_plus,ch.kof.stringency.sh.stringency_plus,ch.kof.stringency.so.stringency_plus,ch.kof.stringency.sz.stringency_plus,ch.kof.stringency.tg.stringency_plus,ch.kof.stringency.ti.stringency_plus,ch.kof.stringency.ur.stringency_plus,ch.kof.stringency.vd.stringency_plus,ch.kof.stringency.vs.stringency_plus,ch.kof.stringency.zg.stringency_plus,ch.kof.stringency.zh.stringency_plus
341,2020-12-07,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,61.66666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
342,2020-12-08,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,61.66666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
343,2020-12-09,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,61.66666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
344,2020-12-10,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
345,2020-12-11,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
346,2020-12-12,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,61.66666794,64.16666412,59.16666794,59.16666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
347,2020-12-13,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,61.66666794,64.16666412,59.16666794,59.16666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
348,2020-12-14,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,61.66666794,64.16666412,59.16666794,59.16666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794
349,2020-12-15,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,61.66666794,64.16666412,59.16666794,59.16666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794
350,2020-12-16,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,61.66666794,64.16666412,59.16666794,59.16666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794
351,2020-12-17,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794
352,2020-12-18,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794
353,2020-12-19,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,61.66666794,59.16666794,59.16666794,59.16666794
354,2020-12-20,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,61.66666794,59.16666794,59.16666794,59.16666794
355,2020-12-21,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,59.16666794,64.16666412,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,61.66666794,59.16666794,59.16666794,59.16666794
356,2020-12-22,70.0,70.0,70.0,70.0,70.0,70.0,70.0,67.5,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,70.0,67.5,70.0,70.0
357,2020-12-23,70.0,70.0,70.0,70.0,70.0,70.0,70.0,67.5,67.5,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,70.0,67.5,70.0,70.0
358,2020-12-24,70.0,70.0,70.0,70.0,70.0,70.0,70.0,67.5,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,70.0,67.5,70.0,70.0
359,2020-12-25,70.0,70.0,70.0,70.0,70.0,70.0,70.0,67.5,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,70.0,67.5,70.0,70.0
360,2020-12-26,70.0,70.0,70.0,70.0,70.0,70.0,70.0,67.5,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,70.0,67.5,70.0,70.0
361,2020-12-27,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
362,2020-12-28,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
363,2020-12-29,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
364,2020-12-30,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
365,2020-12-31,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
366,2021-01-01,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
367,2021-01-02,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
368,2021-01-03,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
369,2021-01-04,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
370,2021-01-05,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
371,2021-01-06,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
372,2021-01-07,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
373,2021-01-08,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
374,2021-01-09,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
375,2021-01-10,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
376,2021-01-11,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
377,2021-01-12,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
378,2021-01-13,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
379,2021-01-14,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
380,2021-01-15,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
381,2021-01-16,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
382,2021-01-17,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.5,70.0,70.0,70.0,72.5,70.0,70.0,72.5,72.5,70.0,72.5,70.0,70.0,70.0
383,2021-01-18,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
384,2021-01-19,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
385,2021-01-20,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
386,2021-01-21,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
387,2021-01-22,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
388,2021-01-23,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
389,2021-01-24,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
390,2021-01-25,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
391,2021-01-26,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
392,2021-01-27,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
393,2021-01-28,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
394,2021-01-29,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
395,2021-01-30,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
396,2021-01-31,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
397,2021-02-01,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
398,2021-02-02,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
399,2021-02-03,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
400,2021-02-04,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
401,2021-02-05,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
402,2021-02-06,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
403,2021-02-07,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
404,2021-02-08,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
405,2021-02-09,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
406,2021-02-10,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
407,2021-02-11,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
408,2021-02-12,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
409,2021-02-13,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
410,2021-02-14,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
411,2021-02-15,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
412,2021-02-16,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
413,2021-02-17,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
414,2021-02-18,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
415,2021-02-19,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
416,2021-02-20,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
417,2021-02-21,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
418,2021-02-22,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
419,2021-02-23,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
420,2021-02-24,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
421,2021-02-25,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
422,2021-02-26,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
423,2021-02-27,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
424,2021-02-28,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
425,2021-03-01,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412
426,2021-03-02,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412
427,2021-03-03,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412
428,2021-03-04,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412
429,2021-03-05,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412
430,2021-03-06,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412
431,2021-03-07,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412
432,2021-03-08,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412
433,2021-03-09,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412
434,2021-03-10,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412
435,2021-03-11,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412
436,2021-03-12,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412
437,2021-03-13,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412
438,2021-03-14,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412
439,2021-03-15,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412
440,2021-03-16,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412,64.16666412
