sex,geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
female,CH,202049,14786,184544,0.542,54.2,4337170,340.91,4254.94,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-49,717,16.53,5.1,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202049,3,79,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-49,-9,NA,-75,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202050,13885,183507,0.463,46.300000000000004,4268863,325.26,4298.73,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-50,1392,32.61,11.1,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202050,16111,200655,0.537,53.7,4337170,371.46,4626.4,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-50,1325,30.55,9,-0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202050,9,88,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-50,6,NA,200,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202051,13607,197114,0.465,46.5,4268863,318.75,4617.48,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-51,-278,-6.51,-2,0.19999999999999574,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202051,15646,216301,0.535,53.5,4337170,360.74,4987.15,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-51,-465,-10.72,-2.9,-0.20000000000000284,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202051,8,96,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-51,-1,NA,-11.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202052,11017,208131,0.46,46,4268863,258.08,4875.56,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-52,-2590,-60.67,-19,-0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202052,12916,229217,0.539,53.900000000000006,4337170,297.8,5284.94,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-52,-2730,-62.94,-17.4,0.4000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202052,11,107,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-52,3,NA,37.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202053,10657,218788,0.456,45.6,4268863,249.64,5125.21,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-53,-360,-8.44,-3.3,-0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202053,12705,241922,0.544,54.400000000000006,4337170,292.93,5577.88,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-53,-211,-4.87,-1.6,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202053,10,117,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-53,-1,NA,-9.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202101,10040,228828,0.457,45.7,4268863,235.19,5360.4,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-01,-617,-14.45,-5.8,0.10000000000000142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202101,11942,253864,0.543,54.300000000000004,4337170,275.34,5853.22,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-01,-763,-17.59,-6,-0.10000000000000142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202101,9,126,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-01,-1,NA,-10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202102,7081,235909,0.467,46.7,4268863,165.88,5526.27,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-02,-2959,-69.31,-29.5,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202102,8070,261934,0.532,53.2,4337170,186.07,6039.28,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-02,-3872,-89.27,-32.4,-1.1000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202102,4,130,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-02,-5,NA,-55.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202103,6340,242249,0.471,47.099999999999994,4268863,148.52,5674.79,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-03,-741,-17.36,-10.5,0.3999999999999915,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202103,7130,269064,0.529,52.900000000000006,4337170,164.39,6203.68,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-03,-940,-21.68,-11.6,-0.29999999999999716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202103,4,134,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-03,0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202104,5348,247597,0.465,46.5,4268863,125.28,5800.07,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-04,-992,-23.24,-15.6,-0.5999999999999943,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202104,6148,275212,0.535,53.5,4337170,141.75,6345.43,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-04,-982,-22.64,-13.8,0.5999999999999943,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202104,1,135,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-04,-3,NA,-75,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202105,4814,252411,0.479,47.9,4268863,112.77,5912.84,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-05,-534,-12.51,-10,1.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202105,5237,280449,0.521,52.1,4337170,120.75,6466.17,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-05,-911,-21,-14.8,-1.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202105,1,136,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202106,3853,256264,0.49,49,4268863,90.26,6003.1,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-06,-961,-22.51,-20,1.1000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH,202106,4002,284451,0.509,50.9,4337170,92.27,6558.45,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-06,-1235,-28.48,-23.6,-1.2000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH,202106,4,140,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-06,3,NA,300,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH,202107,3374,259638,0.484,48.4,4268863,79.04,6082.13,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-07,-479,-11.22,-12.4,-0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202107,3602,288053,0.516,51.6,4337170,83.05,6641.5,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-07,-400,-9.22,-10,0.7000000000000028,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202107,1,141,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-07,-3,NA,-75,-0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202108,3630,263268,0.503,50.3,4268863,85.03,6167.17,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,256,5.99,7.6,1.8999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202108,3580,291633,0.496,49.6,4337170,82.54,6724.04,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,-22,-0.51,-0.6,-2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202108,5,146,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,4,NA,400,0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202109,3781,267049,0.499,49.9,4268863,88.57,6255.74,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,151,3.54,4.2,-0.3999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202109,3784,295417,0.5,50,4337170,87.25,6811.28,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,204,4.71,5.7,0.3999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202109,10,156,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,5,NA,100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202110,4313,271362,0.491,49.1,4268863,101.03,6356.77,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-10,532,12.46,14.1,-0.7999999999999972,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202110,4464,299881,0.508,50.8,4337170,102.92,6914.21,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-10,680,15.67,18,0.7999999999999972,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202110,3,159,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-10,-7,NA,-70,-0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202111,5179,276541,0.494,49.4,4268863,121.32,6478.09,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-11,866,20.29,20.1,0.29999999999999716,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202111,5304,305185,0.506,50.6,4337170,122.29,7036.5,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-11,840,19.37,18.8,-0.19999999999999574,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202111,3,162,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-11,0,NA,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202112,6292,282833,0.502,50.2,4268863,147.39,6625.49,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-12,1113,26.07,21.5,0.8000000000000043,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202112,6232,311417,0.497,49.7,4337170,143.69,7180.19,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-12,928,21.4,17.5,-0.8999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202112,7,169,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-12,4,NA,133.3,0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202113,6084,288917,0.495,49.5,4268863,142.52,6768.01,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-13,-208,-4.87,-3.3,-0.7000000000000028,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202113,6194,317611,0.504,50.4,4337170,142.81,7323,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-13,-38,-0.88,-0.6,0.6999999999999957,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202113,4,173,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-13,-3,NA,-42.9,-0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202114,7051,295968,0.499,49.9,4268863,165.17,6933.18,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-14,967,22.65,15.9,0.3999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202114,7074,324685,0.501,50.1,4337170,163.1,7486.1,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-14,880,20.29,14.2,-0.29999999999999716,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202114,4,177,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-14,0,NA,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202115,7206,303174,0.512,51.2,4268863,168.8,7101.98,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-15,155,3.63,2.2,1.3000000000000043,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202115,6866,331551,0.488,48.8,4337170,158.31,7644.41,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-15,-208,-4.79,-2.9,-1.3000000000000043,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202115,1,178,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-15,-3,NA,-75,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202116,7435,310609,0.512,51.2,4268863,174.17,7276.15,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-16,229,5.37,3.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202116,7077,338628,0.488,48.8,4337170,163.17,7807.58,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-16,211,4.86,3.1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202116,3,181,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-16,2,NA,200,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202117,6023,316632,0.508,50.8,4268863,141.09,7417.24,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-17,-1412,-33.08,-19,-0.4000000000000057,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202117,5839,344467,0.492,49.2,4337170,134.63,7942.21,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-17,-1238,-28.54,-17.5,0.4000000000000057,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202117,1,182,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-17,-2,NA,-66.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202118,5124,321756,0.498,49.8,4268863,120.03,7537.28,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-18,-899,-21.06,-14.9,-1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202118,5168,349635,0.502,50.2,4337170,119.16,8061.36,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-18,-671,-15.47,-11.5,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202118,4,186,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-18,3,NA,300,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202119,3915,325671,0.5,50,4268863,91.71,7628.99,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-19,-1209,-28.32,-23.6,0.20000000000000284,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202119,3917,353552,0.5,50,4337170,90.31,8151.67,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-19,-1251,-28.85,-24.2,-0.20000000000000284,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202119,5,191,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-19,1,NA,25,0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202120,3625,329296,0.494,49.4,4268863,84.92,7713.9,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-20,-290,-6.79,-7.4,-0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,CH,202120,3711,357263,0.506,50.6,4337170,85.56,8237.24,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-20,-206,-4.75,-5.3,0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,CH,202120,2,193,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-20,-3,NA,-60,-0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,CH,202121,2530,331826,0.496,49.6,4268863,59.27,7773.17,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-21,-1095,-25.65,-30.2,0.20000000000000284,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,CH,202121,2570,359833,0.504,50.4,4337170,59.26,8296.49,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-21,-1141,-26.3,-30.7,-0.20000000000000284,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,CH,202121,2,195,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-21,0,NA,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
male,CH,202122,1763,333589,0.502,50.2,4268863,41.3,7814.47,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-22,-767,-17.97,-30.3,0.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,CH,202122,1747,361580,0.498,49.8,4337170,40.28,8336.77,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-22,-823,-18.98,-32,-0.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,CH,202122,0,195,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-22,-2,NA,-100,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
male,CH,202123,1165,334754,0.504,50.4,4268863,27.29,7841.76,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-23,-598,-14.01,-33.9,0.19999999999999574,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
female,CH,202123,1146,362726,0.496,49.6,4337170,26.42,8363.2,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-23,-601,-13.86,-34.4,-0.19999999999999574,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
unknown,CH,202123,0,195,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-23,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,CH,202124,631,335385,0.512,51.2,4268863,14.78,7856.54,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-24,-534,-12.51,-45.8,0.8000000000000043,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
female,CH,202124,602,363328,0.488,48.8,4337170,13.88,8377.08,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-24,-544,-12.54,-47.5,-0.8000000000000043,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
unknown,CH,202124,0,195,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-24,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,CHFL,202009,39,39,0.696,69.6,4288078,0.91,0.91,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202009,17,17,0.304,30.4,4356702,0.39,0.39,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202009,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202010,188,227,0.499,49.9,4288078,4.38,5.29,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-10,149,3.47,382.1,-19.699999999999996,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202010,189,206,0.501,50.1,4356702,4.34,4.73,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-10,172,3.95,1011.8,19.700000000000003,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202010,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-10,0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202011,1128,1355,0.495,49.5,4288078,26.31,31.6,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-11,940,21.93,500,-0.3999999999999986,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202011,1149,1355,0.504,50.4,4356702,26.37,31.1,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-11,960,22.03,507.9,0.29999999999999716,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202011,2,2,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-11,2,NA,NA,0.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202012,3195,4550,0.485,48.5,4288078,74.51,106.11,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-12,2067,48.2,183.2,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202012,3395,4750,0.515,51.5,4356702,77.93,109.03,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-12,2246,51.56,195.5,1.1000000000000014,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202012,3,5,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-12,1,NA,50,-0.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202013,3419,7969,0.464,46.400000000000006,4288078,79.73,185.84,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-13,224,5.22,7,-2.0999999999999943,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202013,3934,8684,0.534,53.400000000000006,4356702,90.3,199.33,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-13,539,12.37,15.9,1.9000000000000057,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202013,9,14,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-13,6,NA,200,0.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202014,2705,10674,0.448,44.800000000000004,4288078,63.08,248.92,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-14,-714,-16.65,-20.9,-1.6000000000000014,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202014,3331,12015,0.551,55.1,4356702,76.46,275.78,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-14,-603,-13.84,-15.3,1.6999999999999957,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202014,4,18,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-14,-5,NA,-55.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202015,1529,12203,0.424,42.4,4288078,35.66,284.58,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-15,-1176,-27.42,-43.5,-2.4000000000000057,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202015,2072,14087,0.575,57.49999999999999,4356702,47.56,323.34,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-15,-1259,-28.9,-37.8,2.3999999999999915,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202015,1,19,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-15,-3,NA,-75,-0.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202016,714,12917,0.388,38.800000000000004,4288078,16.65,301.23,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-16,-815,-19.01,-53.3,-3.5999999999999943,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202016,1127,15214,0.612,61.199999999999996,4356702,25.87,349.21,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-16,-945,-21.69,-45.6,3.700000000000003,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202016,0,19,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-16,-1,NA,-100,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202017,496,13413,0.425,42.5,4288078,11.57,312.8,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-17,-218,-5.08,-30.5,3.6999999999999957,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202017,672,15886,0.575,57.49999999999999,4356702,15.42,364.63,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-17,-455,-10.45,-40.4,-3.700000000000003,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202017,0,19,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-17,0,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202018,300,13713,0.429,42.9,4288078,7,319.79,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-18,-196,-4.57,-39.5,0.3999999999999986,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202018,398,16284,0.569,56.89999999999999,4356702,9.14,373.77,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-18,-274,-6.28,-40.8,-0.6000000000000014,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202018,2,21,0.003,0.3,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-18,2,NA,NA,0.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202019,187,13900,0.466,46.6,4288078,4.36,324.15,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-19,-113,-2.64,-37.7,3.700000000000003,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,CHFL,202019,214,16498,0.534,53.400000000000006,4356702,4.91,378.68,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-19,-184,-4.23,-46.2,-3.499999999999986,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,CHFL,202019,0,21,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-19,-2,NA,-100,-0.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,CHFL,202020,115,14015,0.498,49.8,4288078,2.68,326.84,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-20,-72,-1.68,-38.5,3.1999999999999957,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
