geoRegion,date,sumTotal,pop,per100PersonsTotal,type,version
AR,2021-02-02,4325,55445,7.8,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-03,5925,55445,10.69,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-04,5925,55445,10.69,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-05,5925,55445,10.69,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-06,5925,55445,10.69,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-07,5925,55445,10.69,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-08,5925,55445,10.69,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-09,5925,55445,10.69,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-10,6090,55445,10.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-11,6090,55445,10.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-12,6090,55445,10.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-13,6090,55445,10.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-14,6090,55445,10.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-15,6090,55445,10.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-16,6090,55445,10.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-17,6090,55445,10.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-18,6090,55445,10.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-19,6090,55445,10.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-20,6090,55445,10.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-21,6090,55445,10.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-22,6090,55445,10.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-23,6090,55445,10.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-24,6090,55445,10.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-25,6090,55445,10.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-26,6090,55445,10.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-27,6090,55445,10.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-02-28,7190,55445,12.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-01,7190,55445,12.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-02,7190,55445,12.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-03,9140,55445,16.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-04,9140,55445,16.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-05,9140,55445,16.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-06,9140,55445,16.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-07,9140,55445,16.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-08,9140,55445,16.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-09,9140,55445,16.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-10,9140,55445,16.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-11,9140,55445,16.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-12,9140,55445,16.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-13,9140,55445,16.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-14,9140,55445,16.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-15,9140,55445,16.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-16,9140,55445,16.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-17,9140,55445,16.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-18,9140,55445,16.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-19,9140,55445,16.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-20,9140,55445,16.48,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-21,11540,55445,20.81,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-22,11540,55445,20.81,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-23,11540,55445,20.81,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-24,12515,55445,22.57,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-25,12515,55445,22.57,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-26,12515,55445,22.57,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-27,12515,55445,22.57,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-28,12515,55445,22.57,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-29,12515,55445,22.57,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-30,12515,55445,22.57,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-03-31,15115,55445,27.26,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-01,15115,55445,27.26,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-02,15115,55445,27.26,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-03,15115,55445,27.26,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-04,15115,55445,27.26,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-05,15115,55445,27.26,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-06,15115,55445,27.26,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-07,16090,55445,29.02,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-08,16090,55445,29.02,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-09,16090,55445,29.02,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-10,16090,55445,29.02,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-11,16090,55445,29.02,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-12,16090,55445,29.02,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-13,16090,55445,29.02,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-14,17065,55445,30.78,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-15,17065,55445,30.78,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-16,17065,55445,30.78,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-17,17065,55445,30.78,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-18,17065,55445,30.78,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-19,17065,55445,30.78,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-20,17065,55445,30.78,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-21,20440,55445,36.87,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-22,20440,55445,36.87,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-23,20440,55445,36.87,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-24,20440,55445,36.87,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-25,20440,55445,36.87,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-26,20440,55445,36.87,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-27,20440,55445,36.87,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-28,22390,55445,40.38,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-29,22390,55445,40.38,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-04-30,22390,55445,40.38,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-01,22390,55445,40.38,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-02,25490,55445,45.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-03,25490,55445,45.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-04,25490,55445,45.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-05,25490,55445,45.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-06,25490,55445,45.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-07,25490,55445,45.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-08,25490,55445,45.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-09,25490,55445,45.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-10,25490,55445,45.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-11,25490,55445,45.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-12,26465,55445,47.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-13,26465,55445,47.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-14,26465,55445,47.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-15,26465,55445,47.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-16,31165,55445,56.21,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-17,31165,55445,56.21,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-18,31165,55445,56.21,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-19,32140,55445,57.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-20,32140,55445,57.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-21,32140,55445,57.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-22,32140,55445,57.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-23,32140,55445,57.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-24,32140,55445,57.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-25,32140,55445,57.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-26,33115,55445,59.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-27,33115,55445,59.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-28,33115,55445,59.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-29,33115,55445,59.73,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-30,39415,55445,71.09,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-05-31,39415,55445,71.09,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-01,39415,55445,71.09,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-02,39415,55445,71.09,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-03,39415,55445,71.09,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-04,39415,55445,71.09,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-05,39415,55445,71.09,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-06,39415,55445,71.09,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-07,39415,55445,71.09,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-08,39415,55445,71.09,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-09,40390,55445,72.85,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-10,40390,55445,72.85,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-11,40390,55445,72.85,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-12,40390,55445,72.85,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-13,43590,55445,78.62,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-14,43590,55445,78.62,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-15,43590,55445,78.62,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-16,43590,55445,78.62,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-17,43590,55445,78.62,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-18,43590,55445,78.62,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-19,43590,55445,78.62,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-20,46790,55445,84.39,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-21,46790,55445,84.39,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-22,46790,55445,84.39,COVID19VaccDosesContingent,2021-06-23_00-00-00
AR,2021-06-23,47765,55445,86.15,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-01-29,68425,1039474,6.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-01-30,68425,1039474,6.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-01-31,68425,1039474,6.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-01,68425,1039474,6.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-02,68425,1039474,6.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-03,103200,1039474,9.93,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-04,103200,1039474,9.93,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-05,103200,1039474,9.93,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-06,103200,1039474,9.93,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-07,103900,1039474,10,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-08,103900,1039474,10,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-09,103900,1039474,10,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-10,104875,1039474,10.09,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-11,104875,1039474,10.09,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-12,104875,1039474,10.09,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-13,104875,1039474,10.09,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-14,104875,1039474,10.09,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-15,104875,1039474,10.09,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-16,104875,1039474,10.09,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-17,116575,1039474,11.21,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-18,116575,1039474,11.21,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-19,116575,1039474,11.21,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-20,116575,1039474,11.21,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-21,116575,1039474,11.21,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-22,116575,1039474,11.21,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-23,116575,1039474,11.21,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-24,129250,1039474,12.43,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-25,129250,1039474,12.43,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-26,129250,1039474,12.43,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-27,129250,1039474,12.43,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-02-28,154250,1039474,14.84,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-01,154250,1039474,14.84,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-02,154250,1039474,14.84,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-03,172775,1039474,16.62,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-04,172775,1039474,16.62,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-05,172775,1039474,16.62,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-06,172775,1039474,16.62,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-07,172775,1039474,16.62,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-08,172775,1039474,16.62,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-09,172775,1039474,16.62,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-10,179600,1039474,17.28,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-11,179600,1039474,17.28,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-12,179600,1039474,17.28,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-13,179600,1039474,17.28,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-14,179600,1039474,17.28,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-15,179600,1039474,17.28,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-16,179600,1039474,17.28,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-17,183500,1039474,17.65,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-18,183500,1039474,17.65,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-19,183500,1039474,17.65,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-20,183500,1039474,17.65,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-21,230700,1039474,22.19,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-22,230700,1039474,22.19,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-23,230700,1039474,22.19,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-24,240450,1039474,23.13,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-25,240450,1039474,23.13,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-26,240450,1039474,23.13,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-27,240450,1039474,23.13,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-28,240450,1039474,23.13,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-29,240450,1039474,23.13,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-30,240450,1039474,23.13,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-03-31,295875,1039474,28.46,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-01,295875,1039474,28.46,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-02,295875,1039474,28.46,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-03,295875,1039474,28.46,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-04,295875,1039474,28.46,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-05,295875,1039474,28.46,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-06,295875,1039474,28.46,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-07,317325,1039474,30.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-08,317325,1039474,30.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-09,317325,1039474,30.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-10,317325,1039474,30.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-11,317325,1039474,30.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-12,317325,1039474,30.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-13,317325,1039474,30.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-14,338775,1039474,32.59,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-15,338775,1039474,32.59,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-16,338775,1039474,32.59,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-17,338775,1039474,32.59,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-18,338775,1039474,32.59,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-19,338775,1039474,32.59,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-20,338775,1039474,32.59,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-21,405850,1039474,39.04,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-22,405850,1039474,39.04,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-23,405850,1039474,39.04,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-24,405850,1039474,39.04,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-25,405850,1039474,39.04,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-26,405850,1039474,39.04,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-27,405850,1039474,39.04,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-28,424375,1039474,40.83,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-29,424375,1039474,40.83,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-04-30,424375,1039474,40.83,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-01,424375,1039474,40.83,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-02,481875,1039474,46.36,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-03,481875,1039474,46.36,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-04,481875,1039474,46.36,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-05,495525,1039474,47.67,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-06,495525,1039474,47.67,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-07,495525,1039474,47.67,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-08,495525,1039474,47.67,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-09,495525,1039474,47.67,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-10,495525,1039474,47.67,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-11,495525,1039474,47.67,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-12,509175,1039474,48.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-13,509175,1039474,48.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-14,509175,1039474,48.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-15,509175,1039474,48.98,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-16,596075,1039474,57.34,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-17,596075,1039474,57.34,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-18,596075,1039474,57.34,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-19,609725,1039474,58.66,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-20,609725,1039474,58.66,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-21,609725,1039474,58.66,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-22,609725,1039474,58.66,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-23,609725,1039474,58.66,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-24,609725,1039474,58.66,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-25,609725,1039474,58.66,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-26,623375,1039474,59.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-27,623375,1039474,59.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-28,623375,1039474,59.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-29,623375,1039474,59.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-30,740575,1039474,71.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-05-31,740575,1039474,71.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-06-01,740575,1039474,71.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-06-02,751300,1039474,72.28,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-06-03,751300,1039474,72.28,COVID19VaccDosesContingent,2021-06-23_00-00-00
BE,2021-06-04,751300,1039474,72.28,COVID19VaccDosesContingent,2021-06-23_00-00-00
